,artist,firstName,gender,itemInSession,lastName,length,level,location,sessionId,song,userId
6872,Nelly / Jaheim,Lily,F,60,Koch,336.56118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,My Place,15.0
6873,Daft Punk,Theodore,M,0,Harris,342.54322,free,"Red Bluff, CA",543,Around The World / Harder Better Faster Stronger,14.0
6874,Dashboard Confessional,Lily,F,61,Koch,275.01669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Dusk And Summer,15.0
6875,,Kate,F,0,Harrell,,paid,"Lansing-East Lansing, MI",806,,97.0
6876,My Chemical Romance,Kate,F,1,Harrell,203.04934,paid,"Lansing-East Lansing, MI",806,Helena (So Long & Goodnight) (Album Version),97.0
6877,Laura Marling,Lily,F,62,Koch,220.99546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Cross Your Fingers (Single Version),15.0
6878,Charttraxx Karaoke,Theodore,M,1,Harris,225.17506,free,"Red Bluff, CA",543,Fireflies,14.0
6879,David Gray,Kate,F,2,Harrell,313.59955,paid,"Lansing-East Lansing, MI",806,Sail Away,97.0
6880,The Notorious B.I.G.,Lily,F,63,Koch,230.03383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Hypnotize(Album Version),15.0
6881,Florence + The Machine,Theodore,M,2,Harris,219.66322000000002,free,"Red Bluff, CA",543,Dog Days Are Over (Radio Edit),14.0
6882,,Theodore,M,3,Harris,,free,"Red Bluff, CA",543,,14.0
6883,Lisa Hannigan,Kate,F,3,Harrell,246.96117999999998,paid,"Lansing-East Lansing, MI",806,Lille,97.0
6884,Alesana,Lily,F,64,Koch,317.962,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Apology,15.0
6885,Metallica / Marianne Faithfull,Kate,F,4,Harrell,279.11791,paid,"Lansing-East Lansing, MI",806,The Memory Remains,97.0
6886,Avril Lavigne,Lily,F,65,Koch,242.41587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,My Happy Ending,15.0
6887,,,,0,,,paid,,805,,
6888,,,,1,,,paid,,805,,
6889,Bon Jovi,Kate,F,5,Harrell,250.69669,paid,"Lansing-East Lansing, MI",806,Livin' On A Prayer,97.0
6890,Radiohead,Lily,F,66,Koch,354.66404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,How To Disappear Completely,15.0
6891,Veracocha,Jordan,F,0,Hicks,506.93179000000003,free,"Salinas, CA",715,Carte Blanche,37.0
6892,,Chloe,F,2,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",805,,49.0
6893,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Kate,F,6,Harrell,277.15873,paid,"Lansing-East Lansing, MI",806,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),97.0
6894,,Kevin,M,0,Arellano,,free,"Harrisburg-Carlisle, PA",714,,66.0
6895,Dido,Lily,F,67,Koch,217.83465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Thank You,15.0
6896,,Lily,F,68,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,,15.0
6897,Propagandhi,Chloe,F,3,Cuevas,139.20608000000001,paid,"San Francisco-Oakland-Hayward, CA",805,Oka Everywhere,49.0
6898,Rick James,Kevin,M,1,Arellano,263.60118,free,"Harrisburg-Carlisle, PA",714,Ghetto Life,66.0
6899,Emil Gilels/Orchestre de la SociÃÂ©tÃÂ© des Concerts du Conservatoire/AndrÃÂ© Cluytens,Kate,F,7,Harrell,375.19628,paid,"Lansing-East Lansing, MI",806,Piano Concerto No. 2 in G minor Op. 22 (2006 Digital Remaster): III.  Presto,97.0
6900,Turisas,Lily,F,69,Koch,261.92933999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Battle Metal,15.0
6901,Box Car Racer,Chloe,F,4,Cuevas,196.93669,paid,"San Francisco-Oakland-Hayward, CA",805,There Is,49.0
6902,Muse,Chloe,F,5,Cuevas,209.50159,paid,"San Francisco-Oakland-Hayward, CA",805,Supermassive Black Hole (Twilight Soundtrack Version),49.0
6903,Otis Rush,Lily,F,70,Koch,176.63955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Checking On My Baby,15.0
6904,Mercyful Fate,Kate,F,8,Harrell,235.80688999999998,paid,"Lansing-East Lansing, MI",806,Listen To The Bell,97.0
6905,Skye Sweetnam,Lily,F,71,Koch,158.40608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Sharada,15.0
6906,Ida Corr Vs Fedde Le Grand,Kate,F,9,Harrell,150.46485,paid,"Lansing-East Lansing, MI",806,Let Me Think About It,97.0
6907,Kurt Vile,Lily,F,72,Koch,202.34403999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Best Love,15.0
6908,Steinski,Kate,F,10,Harrell,101.72036,paid,"Lansing-East Lansing, MI",806,Product Of The Environment (Redfern Gowanus Electro Mix),97.0
6909,,Kate,F,11,Harrell,,paid,"Lansing-East Lansing, MI",806,,97.0
6910,Shaggy / Brian & Tony Gold,Lily,F,73,Koch,199.94077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Hey Sexy Lady,15.0
6911,Bread,Lily,F,74,Koch,190.53669,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Look What You've Done (LP Version),15.0
6912,BeyoncÃÂ©,Lily,F,75,Koch,260.20526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Be With You,15.0
6913,Divinyls,Zachary,M,0,Thomas,227.68281000000002,free,"New York-Newark-Jersey City, NY-NJ-PA",592,I Touch Myself,19.0
6914,Erin Bode,Lily,F,76,Koch,252.05506,paid,"Chicago-Naperville-Elgin, IL-IN-WI",764,Here_ There And Everywhere,15.0
6915,Drowning Pool,Zachary,M,1,Thomas,229.35465,free,"New York-Newark-Jersey City, NY-NJ-PA",592,Reason I'm Alive (Explicit),19.0
6916,Brujeria,Zachary,M,2,Thomas,143.25506000000001,free,"New York-Newark-Jersey City, NY-NJ-PA",592,Pititis_ Te Invoco (Album Version),19.0
6917,Joyce Cooling,Zachary,M,3,Thomas,248.11057000000002,free,"New York-Newark-Jersey City, NY-NJ-PA",592,It's Time I Go (Jazz),19.0
6918,The White Stripes,Zachary,M,4,Thomas,160.31302,free,"New York-Newark-Jersey City, NY-NJ-PA",592,Blue Orchid,19.0
6919,R.I.O.,Zachary,M,5,Thomas,217.12933999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",592,When The Sun Comes Down,19.0
6920,Bap,Zachary,M,6,Thomas,277.21098,free,"New York-Newark-Jersey City, NY-NJ-PA",592,FÃÂ¼r Maria (Album Version),19.0
6921,Guns N' Roses,Ryan,M,0,Smith,406.17751,free,"San Jose-Sunnyvale-Santa Clara, CA",811,Paradise City,26.0
6922,A3Bandas,Ryan,M,1,Smith,107.10158999999999,free,"San Jose-Sunnyvale-Santa Clara, CA",811,El arca de Noe,26.0
6923,System of a Down,Emily,F,0,Benson,205.7922,paid,"Augusta-Richmond County, GA-SC",768,Sad Statue,58.0
6924,Ghostland Observatory,Emily,F,1,Benson,224.26077,paid,"Augusta-Richmond County, GA-SC",768,Stranger Lover,58.0
6925,Evergreen Terrace,Emily,F,2,Benson,172.38159,paid,"Augusta-Richmond County, GA-SC",768,Zero,58.0
6926,,Emily,F,3,Benson,,paid,"Augusta-Richmond County, GA-SC",768,,58.0
6927,BjÃÂ¶rk,Kaleb,M,0,Cook,248.55465,free,"Yuba City, CA",770,Human Behaviour,54.0
6928,Evanescence,Kaleb,M,1,Cook,279.27465,free,"Yuba City, CA",770,Tourniquet,54.0
6929,,,,0,,,paid,,799,,
6930,The Rascals,Chloe,F,0,Cuevas,179.33016,paid,"San Francisco-Oakland-Hayward, CA",816,People Got To Be Free,49.0
6931,A Day To Remember,Chloe,F,1,Cuevas,213.81179,paid,"San Francisco-Oakland-Hayward, CA",816,My Life For Hire,49.0
6932,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Chloe,F,2,Cuevas,277.15873,paid,"San Francisco-Oakland-Hayward, CA",816,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),49.0
6933,Train,Chloe,F,3,Cuevas,213.68117999999998,paid,"San Francisco-Oakland-Hayward, CA",816,Shelter Me,49.0
6934,Unearth,Kate,F,0,Harrell,283.58485,paid,"Lansing-East Lansing, MI",817,Letting Go,97.0
6935,Guns N' Roses,Chloe,F,4,Cuevas,459.20608,paid,"San Francisco-Oakland-Hayward, CA",816,Sympathy For The Devil,49.0
6936,Junior Kelly,Kate,F,1,Harrell,262.26892999999995,paid,"Lansing-East Lansing, MI",817,Jah Jah Live On,97.0
6937,Kings Of Leon,Chloe,F,5,Cuevas,201.79546000000002,paid,"San Francisco-Oakland-Hayward, CA",816,Revelry,49.0
6938,Eric Johnson,Kate,F,2,Harrell,183.37913999999998,paid,"Lansing-East Lansing, MI",817,S.R.V.,97.0
6939,,Kate,F,3,Harrell,,paid,"Lansing-East Lansing, MI",817,,97.0
6940,The Pretend It's December Choir,Chloe,F,6,Cuevas,265.53424,paid,"San Francisco-Oakland-Hayward, CA",816,It's Christmas So We'll Stop (Choir Version),49.0
6941,Harmonia,Kate,F,4,Harrell,655.77751,paid,"Lansing-East Lansing, MI",817,Sehr kosmisch,97.0
6942,Vampire Weekend,Chloe,F,7,Cuevas,286.17098,paid,"San Francisco-Oakland-Hayward, CA",816,Giving Up The Gun,49.0
6943,Great White,Chloe,F,8,Cuevas,357.14567,paid,"San Francisco-Oakland-Hayward, CA",816,House Of Broken Love,49.0
6944,Sublime,Kate,F,5,Harrell,172.5122,paid,"Lansing-East Lansing, MI",817,Right Back,97.0
6945,Andres Calamaro,Kate,F,6,Harrell,276.13995,paid,"Lansing-East Lansing, MI",817,Flaca,97.0
6946,Avril Lavigne,Chloe,F,9,Cuevas,240.48281,paid,"San Francisco-Oakland-Hayward, CA",816,When You're Gone,49.0
6947,Metronomy,Chloe,F,10,Cuevas,315.24526000000003,paid,"San Francisco-Oakland-Hayward, CA",816,Heartbreaker [Discodeine Remix],49.0
6948,Andres Calamaro,Kate,F,7,Harrell,278.12526,paid,"Lansing-East Lansing, MI",817,El Cantante,97.0
6949,Good Clean Fun,Kate,F,8,Harrell,116.61016000000001,paid,"Lansing-East Lansing, MI",817,Its Fun To Be A Vampire&,97.0
6950,Zero 7,Chloe,F,11,Cuevas,259.05587,paid,"San Francisco-Oakland-Hayward, CA",816,Mr McGee,49.0
6951,The Stranglers,Kate,F,9,Harrell,211.90485,paid,"Lansing-East Lansing, MI",817,Golden Brown,97.0
6952,Snow Patrol,Chloe,F,12,Cuevas,197.09342,paid,"San Francisco-Oakland-Hayward, CA",816,Shut Your Eyes,49.0
6953,Mondo Marcio,Kate,F,10,Harrell,218.06975,paid,"Lansing-East Lansing, MI",817,Il Solo Rimasto,97.0
6954,Curtis Mayfield,Chloe,F,13,Cuevas,284.99546000000004,paid,"San Francisco-Oakland-Hayward, CA",816,Hey_ Baby_ Give It To Me All,49.0
6955,Enrique Iglesias,Kate,F,11,Harrell,301.87057000000004,paid,"Lansing-East Lansing, MI",817,Addicted,97.0
6956,Steve Lukather,Chloe,F,14,Cuevas,355.73506000000003,paid,"San Francisco-Oakland-Hayward, CA",816,Jammin' With Jesus,49.0
6957,Cocoa Brovas,Kate,F,12,Harrell,60.73424,paid,"Lansing-East Lansing, MI",817,What They Call Him (Skit),97.0
6958,Carlos Y JosÃÂ©,Kate,F,13,Harrell,184.42404,paid,"Lansing-East Lansing, MI",817,La Mata De Sandia,97.0
6959,Stars,Kate,F,14,Harrell,225.90649,paid,"Lansing-East Lansing, MI",817,Take Me To The Riot,97.0
6960,Amy Winehouse,Chloe,F,15,Cuevas,200.22812,paid,"San Francisco-Oakland-Hayward, CA",816,Fuck Me Pumps,49.0
6961,Shakira,Kate,F,15,Harrell,145.84118,paid,"Lansing-East Lansing, MI",817,Pienso En Ti,97.0
6962,Modest Mouse,Chloe,F,16,Cuevas,274.62485,paid,"San Francisco-Oakland-Hayward, CA",816,Fire It Up,49.0
6963,Kings Of Leon,Kate,F,16,Harrell,231.81016,paid,"Lansing-East Lansing, MI",817,Use Somebody,97.0
6964,Jel,Chloe,F,17,Cuevas,217.36444,paid,"San Francisco-Oakland-Hayward, CA",816,No Solution,49.0
6965,Kashmir,Kate,F,17,Harrell,262.68689,paid,"Lansing-East Lansing, MI",817,The Cynic,97.0
6966,Tab Benoit,Chloe,F,18,Cuevas,221.09995,paid,"San Francisco-Oakland-Hayward, CA",816,Jambalaya,49.0
6967,Cartola,Kate,F,18,Harrell,127.242,paid,"Lansing-East Lansing, MI",817,Tive Sim,97.0
6968,Old Crow Medicine Show,Chloe,F,19,Cuevas,231.73179,paid,"San Francisco-Oakland-Hayward, CA",816,Wagon Wheel,49.0
6969,We The Kings,Kate,F,19,Harrell,155.42812,paid,"Lansing-East Lansing, MI",817,Whoa,97.0
6970,Nightwish,Kate,F,20,Harrell,259.34322000000003,paid,"Lansing-East Lansing, MI",817,Bye Bye Beautiful,97.0
6971,Sisqo,Chloe,F,20,Cuevas,253.49178999999998,paid,"San Francisco-Oakland-Hayward, CA",816,Thong Song,49.0
6972,Lil Wayne / Shanell,Ryann,F,0,Smith,216.81587000000002,free,"Palestine, TX",468,American Star,92.0
6973,Carnifex,Kate,F,21,Harrell,253.43955,paid,"Lansing-East Lansing, MI",817,Heartless,97.0
6974,Metallica,Chloe,F,21,Cuevas,447.42485,paid,"San Francisco-Oakland-Hayward, CA",816,One,49.0
6975,El Coyote Y Su Banda Tierra Santa,Ava,F,0,Robinson,190.51057,free,"New Haven-Milford, CT",694,Me Voy A Ir,50.0
6976,Barrington Levy,Ryann,F,1,Smith,196.89556000000002,free,"Palestine, TX",468,Poor Man Style,92.0
6977,Hot Chip,Ryann,F,2,Smith,280.5024,free,"Palestine, TX",468,Don't Dance,92.0
6978,LCD Soundsystem,Kate,F,22,Harrell,461.89669000000004,paid,"Lansing-East Lansing, MI",817,All My Friends,97.0
6979,Marilyn Manson,Chloe,F,22,Cuevas,232.09751,paid,"San Francisco-Oakland-Hayward, CA",816,Angel With The Scabbed Wings,49.0
6980,Tommy James And The Shondells,Kate,F,23,Harrell,173.73995,paid,"Lansing-East Lansing, MI",817,Hanky Panky (Mono),97.0
6981,Telefon Tel Aviv,Kate,F,24,Harrell,283.76771,paid,"Lansing-East Lansing, MI",817,You Are The Worst Thing In The World,97.0
6982,Kings Of Leon,Kate,F,25,Harrell,201.79546000000002,paid,"Lansing-East Lansing, MI",817,Revelry,97.0
6983,,Chloe,F,23,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",816,,49.0
6984,Steve Hackett,Kate,F,26,Harrell,100.96281,paid,"Lansing-East Lansing, MI",817,The Caretaker,97.0
6985,,Kate,F,27,Harrell,,paid,"Lansing-East Lansing, MI",817,,97.0
6986,The Crests,Kate,F,28,Harrell,182.88281,paid,"Lansing-East Lansing, MI",817,16 Candles,97.0
6987,Los Concorde,Kate,F,29,Harrell,234.1873,paid,"Lansing-East Lansing, MI",817,Rompecabezas,97.0
6988,The dB's,Kate,F,30,Harrell,118.41261000000002,paid,"Lansing-East Lansing, MI",817,Black And White,97.0
6989,Octopus Project,Kate,F,31,Harrell,253.25669,paid,"Lansing-East Lansing, MI",817,Marshall Examines His Carcass,97.0
6990,Eminem,Celeste,F,0,Williams,248.58077000000003,free,"Klamath Falls, OR",626,Just Lose It,53.0
6991,Candy Dulfer,Chloe,F,24,Cuevas,244.00933999999998,paid,"San Francisco-Oakland-Hayward, CA",816,Big Girl,49.0
6992,Matt Nathanson,Kate,F,32,Harrell,248.55465,paid,"Lansing-East Lansing, MI",817,Sing Me Sweet,97.0
6993,Sam Paglia,Chloe,F,25,Cuevas,106.70975,paid,"San Francisco-Oakland-Hayward, CA",816,The Day Lo Bianco Left Sicily,49.0
6994,David Bromberg,Kate,F,33,Harrell,146.36363,paid,"Lansing-East Lansing, MI",817,Sheebeg And Sheemore,97.0
6995,John Mayer,Chloe,F,26,Cuevas,321.09668999999997,paid,"San Francisco-Oakland-Hayward, CA",816,St. Patrick's Day,49.0
6996,Daft Punk,Kate,F,34,Harrell,199.94077,paid,"Lansing-East Lansing, MI",817,Human After All,97.0
6997,,Bronson,M,0,Harris,,free,"Eugene, OR",753,,33.0
6998,Il Divo,Kate,F,35,Harrell,229.8771,paid,"Lansing-East Lansing, MI",817,Unchained Melody (Senza Catene),97.0
6999,Van Der Graaf Generator,Chloe,F,27,Cuevas,594.5726099999999,paid,"San Francisco-Oakland-Hayward, CA",816,Killer,49.0
7000,Kardinal Offishall / Rihanna,Kate,F,36,Harrell,223.00689,paid,"Lansing-East Lansing, MI",817,Numba 1 (Tide Is High),97.0
7001,Ghostland Observatory,Kate,F,37,Harrell,266.10893,paid,"Lansing-East Lansing, MI",817,Club Soda (Album),97.0
7002,Guus Meeuwis,Chloe,F,28,Cuevas,219.19302000000002,paid,"San Francisco-Oakland-Hayward, CA",816,Laat Mij In Die Waan,49.0
7003,John Mayer,Kate,F,38,Harrell,263.57506,paid,"Lansing-East Lansing, MI",817,Free Fallin',97.0
7004,Support Lesbiens,Chloe,F,29,Cuevas,195.26485,paid,"San Francisco-Oakland-Hayward, CA",816,Fisherman's Friend,49.0
7005,Sauce Money Featuring Memphis Bleek,Kate,F,39,Harrell,280.21506,paid,"Lansing-East Lansing, MI",817,What We Do (Explicit) (Feat. Memphis Bleek),97.0
7006,Carmen Consoli,Chloe,F,30,Cuevas,288.7571,paid,"San Francisco-Oakland-Hayward, CA",816,Piccolo Cesare,49.0
7007,Mac Lethal,Kate,F,40,Harrell,238.99382999999997,paid,"Lansing-East Lansing, MI",817,Know it All,97.0
7008,The Dear Hunter,Chloe,F,31,Cuevas,228.85832000000002,paid,"San Francisco-Oakland-Hayward, CA",816,Blood Of The Rose,49.0
7009,Gaelic Storm,Kate,F,41,Harrell,163.23873,paid,"Lansing-East Lansing, MI",817,Tell Me Ma,97.0
7010,Espers,Chloe,F,32,Cuevas,598.2819999999999,paid,"San Francisco-Oakland-Hayward, CA",816,Flaming Telepaths,49.0
7011,Craig David,Kate,F,42,Harrell,184.47628,paid,"Lansing-East Lansing, MI",817,One More Lie (Standing In The Shadows),97.0
7012,La Monja Enana,Kate,F,43,Harrell,144.43057,paid,"Lansing-East Lansing, MI",817,VillapingÃÂ¼ino,97.0
7013,The White Stripes,Kate,F,44,Harrell,231.81016,paid,"Lansing-East Lansing, MI",817,Seven Nation Army (Album Version),97.0
7014,Disturbed,Chloe,F,33,Cuevas,226.01098,paid,"San Francisco-Oakland-Hayward, CA",816,The Game (Amended Version),49.0
7015,Silent Stream Of Godless Elegy,Kate,F,45,Harrell,412.83873,paid,"Lansing-East Lansing, MI",817,TvÃÂ¡rÃÂ­ v TvÃÂ¡r,97.0
7016,Skream,Chloe,F,34,Cuevas,258.45506,paid,"San Francisco-Oakland-Hayward, CA",816,Tortured Soul,49.0
7017,Kings Of Leon,Chloe,F,35,Cuevas,136.54158999999999,paid,"San Francisco-Oakland-Hayward, CA",816,Molly's Chambers,49.0
7018,Florence + The Machine,Kate,F,46,Harrell,185.3122,paid,"Lansing-East Lansing, MI",817,I'm Not Calling You A Liar,97.0
7019,Joy Division,Chloe,F,36,Cuevas,380.89097999999996,paid,"San Francisco-Oakland-Hayward, CA",816,The Eternal,49.0
7020,Iam,Kate,F,47,Harrell,278.22975,paid,"Lansing-East Lansing, MI",817,Une Femme Seule,97.0
7021,Adina Howard,Kate,F,48,Harrell,236.40771,paid,"Lansing-East Lansing, MI",817,Horny For Your Love (LP Version),97.0
7022,David Darling,Chloe,F,37,Cuevas,313.0771,paid,"San Francisco-Oakland-Hayward, CA",816,Minor Blue,49.0
7023,Cloud Cult,Chloe,F,38,Cuevas,260.25751,paid,"San Francisco-Oakland-Hayward, CA",816,May Your Hearts Stay Strong,49.0
7024,FRANK T,Chloe,F,39,Cuevas,24.60689,paid,"San Francisco-Oakland-Hayward, CA",816,Ele,49.0
7025,Alceu ValenÃÂ§a,Chloe,F,40,Cuevas,162.58567,paid,"San Francisco-Oakland-Hayward, CA",816,Recado Falado (MetrÃÂ´ Da Saudade),49.0
7026,Tom Waits,Chloe,F,41,Cuevas,190.92853,paid,"San Francisco-Oakland-Hayward, CA",816,Flash Pan Hunter,49.0
7027,,Jayden,M,0,Bell,,free,"Dallas-Fort Worth-Arlington, TX",645,,91.0
7028,Third World,Jayden,M,1,Bell,268.79955,free,"Dallas-Fort Worth-Arlington, TX",645,1865 (96ÃÂº In The Shade),91.0
7029,Jill Scott,Chloe,F,42,Cuevas,108.69506000000001,paid,"San Francisco-Oakland-Hayward, CA",816,Crown Royal,49.0
7030,The Temptations,Chloe,F,43,Cuevas,246.88281,paid,"San Francisco-Oakland-Hayward, CA",816,Ball Of Confusion (That's What The World Is Today),49.0
7031,Selena Gomez & The Scene,Jayden,M,2,Bell,241.91955,free,"Dallas-Fort Worth-Arlington, TX",645,Naturally,91.0
7032,Incubus,Chloe,F,44,Cuevas,289.54077,paid,"San Francisco-Oakland-Hayward, CA",816,Warning,49.0
7033,Lily Allen,Jayden,M,3,Bell,240.19546,free,"Dallas-Fort Worth-Arlington, TX",645,Littlest Things (Live At The Astoria),91.0
7034,Band Of Horses,Chloe,F,45,Cuevas,207.5424,paid,"San Francisco-Oakland-Hayward, CA",816,Compliments,49.0
7035,Stephan Micus,Chloe,F,46,Cuevas,170.94485,paid,"San Francisco-Oakland-Hayward, CA",816,Shen Khar Venakhi,49.0
7036,Pavement,Chloe,F,47,Cuevas,99.16036,paid,"San Francisco-Oakland-Hayward, CA",816,Mercy:The Laundromat,49.0
7037,Manolo Otero,Chloe,F,48,Cuevas,253.75302000000002,paid,"San Francisco-Oakland-Hayward, CA",816,QuÃÂ© He De Hacer Para Olvidarte,49.0
7038,,Wyatt,M,0,Scott,,free,"Eureka-Arcata-Fortuna, CA",608,,9.0
7039,Randy Crawford,Chloe,F,49,Cuevas,263.33995,paid,"San Francisco-Oakland-Hayward, CA",816,Rainy Night In Georgia (Album Version ),49.0
7040,Parkway Drive,Chloe,F,50,Cuevas,338.99057,paid,"San Francisco-Oakland-Hayward, CA",816,Horizons,49.0
7041,Radiohead,Chloe,F,51,Cuevas,267.20608,paid,"San Francisco-Oakland-Hayward, CA",816,Subterranean Homesick Alien,49.0
7042,,Chloe,F,52,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",816,,49.0
7043,,Lily,F,0,Koch,,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,,15.0
7044,Kid Rock,Lily,F,1,Koch,296.95955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,All Summer Long (Album Version),15.0
7045,,,,53,,,paid,,816,,
7046,Ray LaMontagne,Lily,F,2,Koch,235.15382999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Barfly,15.0
7047,,,,54,,,paid,,816,,
7048,CSS,Lily,F,3,Koch,191.42485,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Meeting Paris Hilton (Album),15.0
7049,Jason Mraz,Lily,F,4,Koch,252.39465,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Live High (Album Version),15.0
7050,Elena,Lily,F,5,Koch,269.58322000000004,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Setanta matins,15.0
7051,Bullet For My Valentine,Lily,F,6,Koch,258.2722,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Her Voice Resides,15.0
7052,Deepest Blue,Lily,F,7,Koch,210.54648999999998,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Deepest Blue,15.0
7053,Laurie Berkner,Lily,F,8,Koch,132.67546000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,The Crabs,15.0
7054,Cake,Lily,F,9,Koch,190.32771,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Jesus Wrote a Blank Check,15.0
7055,Lara & Reyes,Lily,F,10,Koch,277.41995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,El Castillo,15.0
7056,LL Cool J,Lily,F,11,Koch,248.68526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Around The Way Girl,15.0
7057,El Canto del Loco,Lily,F,12,Koch,226.0371,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,La Suerte De Mi Vida,15.0
7058,Five Iron Frenzy,Lily,F,13,Koch,236.09423999999999,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Canada,15.0
7059,Kajagoogoo,Lily,F,14,Koch,223.55546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Too Shy,15.0
7060,Sin Animo De Lucro,Lily,F,15,Koch,212.1922,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Dime Tu,15.0
7061,Slayer,Lily,F,16,Koch,233.45587,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Ghosts Of War,15.0
7062,The Maine,Lily,F,17,Koch,209.00526000000002,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,You Left Me,15.0
7063,Kate Winslet,Lily,F,18,Koch,106.73586999999999,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,What If (Film Version),15.0
7064,Bertine Zetlitz,Lily,F,19,Koch,246.30812000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Snow On A Hot Day,15.0
7065,Christopher O'Riley,Lily,F,20,Koch,337.91955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,paranoid android,15.0
7066,Kanye West,Lily,F,21,Koch,274.41587000000004,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,RoboCop,15.0
7067,Joy Division,Lily,F,22,Koch,170.94485,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Digital,15.0
7068,Al Green,Lily,F,23,Koch,133.58975,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,I Say A Little Prayer,15.0
7069,Cage The Elephant,Lily,F,24,Koch,228.0224,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Back Against The Wall,15.0
7070,George Jones,Lily,F,25,Koch,146.85995,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,She's My Rock,15.0
7071,Aly & AJ,Lily,F,26,Koch,150.59546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Like Whoa,15.0
7072,Beck,Lily,F,27,Koch,211.1473,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Girl,15.0
7073,The Decemberists,Lily,F,28,Koch,313.65179,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Sons & Daughters,15.0
7074,Rammstein,Lily,F,29,Koch,256.28688999999997,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,MOSKAU,15.0
7075,Melody Gardot,Lily,F,30,Koch,261.32853,paid,"Chicago-Naperville-Elgin, IL-IN-WI",818,Worrisome Heart,15.0
